age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
46,housemaid,single,secondary,no,198,yes,no,cellular,14,may,93,1,350,1,other,no
38,services,single,primary,no,393,yes,no,cellular,14,may,200,1,-1,0,unknown,no
45,entrepreneur,married,primary,no,276,yes,yes,cellular,14,may,586,1,364,1,failure,no
31,blue-collar,single,primary,no,538,yes,no,cellular,14,may,703,4,-1,0,unknown,no
23,blue-collar,single,secondary,no,1105,yes,no,cellular,14,may,377,1,-1,0,unknown,no
39,services,single,secondary,no,1048,yes,no,cellular,14,may,149,1,-1,0,unknown,no
44,housemaid,married,primary,no,1342,yes,yes,telephone,14,may,112,2,370,2,failure,no
24,blue-collar,married,primary,no,456,no,no,cellular,14,may,337,2,-1,0,unknown,no
36,self-employed,divorced,tertiary,no,1354,yes,no,cellular,14,may,1723,1,356,2,success,yes
35,student,divorced,primary,no,2755,yes,no,cellular,14,may,177,2,345,3,other,no
36,blue-collar,divorced,primary,no,0,no,no,cellular,14,may,543,2,-1,0,unknown,no
28,technician,married,secondary,no,58,yes,no,cellular,14,may,16,6,351,1,failure,no
27,blue-collar,married,secondary,no,-330,yes,yes,cellular,14,may,88,1,353,2,failure,no
35,management,single,tertiary,no,478,yes,no,cellular,14,may,107,1,265,2,failure,no
55,services,single,secondary,no,1126,yes,no,telephone,14,may,166,1,-1,0,unknown,no
34,self-employed,single,unknown,no,687,yes,no,cellular,14,may,99,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,-312,yes,yes,cellular,14,may,130,2,-1,0,unknown,no
28,blue-collar,married,tertiary,no,335,yes,no,cellular,14,may,256,1,322,3,success,no
47,blue-collar,single,primary,no,133,yes,no,cellular,14,may,285,1,330,3,other,no
43,services,married,primary,no,2567,yes,no,cellular,14,may,109,1,360,2,failure,no
55,blue-collar,divorced,unknown,no,1545,yes,no,cellular,14,may,59,1,345,2,failure,no
36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,-1,0,unknown,yes
46,admin.,single,secondary,no,-976,yes,yes,cellular,14,may,111,1,-1,0,unknown,no
31,management,single,tertiary,no,0,yes,yes,cellular,14,may,117,3,352,3,failure,no
40,blue-collar,married,primary,no,105,yes,no,cellular,14,may,143,2,370,2,failure,no
53,management,married,tertiary,no,-388,yes,no,cellular,14,may,111,3,356,1,other,no
40,management,single,tertiary,no,2258,yes,no,cellular,14,may,115,3,287,2,failure,no
57,blue-collar,single,primary,no,739,yes,no,cellular,14,may,172,2,364,1,failure,no
47,management,married,secondary,no,177,yes,no,cellular,14,may,95,3,-1,0,unknown,no
31,blue-collar,married,primary,no,42,yes,no,cellular,14,may,185,3,-1,0,unknown,no
43,blue-collar,married,primary,no,479,yes,no,cellular,14,may,293,2,370,2,failure,no
36,blue-collar,married,primary,no,4608,yes,no,cellular,14,may,284,7,-1,0,unknown,no
43,blue-collar,married,primary,no,18,yes,no,cellular,14,may,131,2,370,3,other,no
28,student,single,secondary,no,1377,yes,no,cellular,14,may,688,2,-1,0,unknown,yes
43,blue-collar,married,primary,no,991,yes,no,cellular,14,may,111,2,-1,0,unknown,no
50,admin.,divorced,secondary,no,124,yes,yes,cellular,14,may,367,2,289,19,failure,no
34,blue-collar,married,secondary,no,2542,yes,no,cellular,14,may,228,1,-1,0,unknown,no
37,blue-collar,married,primary,no,2079,yes,yes,cellular,14,may,299,1,360,2,failure,no
38,blue-collar,married,secondary,no,1731,yes,yes,cellular,14,may,162,2,350,4,failure,no
27,technician,married,secondary,no,806,yes,no,cellular,14,may,304,2,332,21,failure,no
43,blue-collar,married,secondary,no,30,no,no,cellular,14,may,60,5,371,2,failure,no
30,blue-collar,married,secondary,no,378,yes,no,cellular,14,may,566,2,-1,0,unknown,yes
53,services,divorced,secondary,no,765,yes,no,cellular,14,may,959,3,174,7,other,yes
34,blue-collar,married,secondary,no,259,yes,no,cellular,14,may,291,2,-1,0,unknown,no
54,blue-collar,married,secondary,no,-135,yes,no,cellular,14,may,152,3,370,2,failure,no
35,technician,married,secondary,no,650,yes,no,cellular,14,may,241,2,349,2,failure,no
55,blue-collar,married,primary,no,-219,yes,no,telephone,14,may,427,2,364,4,failure,no
31,management,married,tertiary,no,1750,yes,no,telephone,14,may,90,3,-1,0,unknown,no
41,admin.,single,secondary,no,3895,yes,no,cellular,14,may,305,3,296,11,other,no
38,technician,divorced,tertiary,no,1307,no,no,cellular,14,may,294,2,-1,0,unknown,no
55,admin.,divorced,secondary,no,-288,yes,no,cellular,14,may,62,4,352,2,failure,no
33,blue-collar,married,primary,no,170,yes,yes,telephone,14,may,113,3,367,4,other,no
47,blue-collar,single,primary,no,355,yes,no,cellular,14,may,144,3,366,1,failure,no
57,blue-collar,married,secondary,no,0,yes,no,cellular,14,may,125,5,-1,0,unknown,no
32,admin.,single,secondary,no,45,yes,yes,cellular,14,may,908,3,344,7,other,no
31,student,single,tertiary,no,2030,yes,no,cellular,14,may,168,2,351,2,failure,no
49,blue-collar,married,primary,no,584,yes,no,telephone,14,may,167,6,365,1,failure,no
35,blue-collar,married,secondary,no,667,yes,no,cellular,14,may,10,5,324,27,other,no
37,services,married,secondary,no,20,yes,no,telephone,14,may,151,5,-1,0,unknown,no
48,blue-collar,married,primary,no,430,no,no,cellular,14,may,340,3,371,8,failure,no
39,blue-collar,single,secondary,no,522,yes,no,telephone,14,may,225,7,350,2,failure,no
30,services,single,secondary,no,326,yes,no,cellular,14,may,197,4,-1,0,unknown,no
30,technician,divorced,tertiary,no,317,yes,no,cellular,15,may,165,3,294,5,failure,no
33,technician,single,secondary,no,-242,yes,no,cellular,15,may,49,3,-1,0,unknown,no
36,technician,single,secondary,no,125,yes,no,cellular,15,may,676,3,-1,0,unknown,yes
40,admin.,single,secondary,no,60,yes,no,cellular,15,may,460,3,352,6,other,no
41,self-employed,married,unknown,no,1377,yes,no,cellular,15,may,111,4,371,2,other,no
33,technician,single,tertiary,no,109,yes,yes,telephone,15,may,12,4,176,3,other,no
39,services,single,secondary,no,7066,yes,no,cellular,15,may,667,3,357,3,other,yes
30,management,single,tertiary,no,872,yes,no,cellular,15,may,61,1,298,2,failure,no
42,blue-collar,married,secondary,no,680,yes,no,cellular,15,may,306,4,365,2,failure,no
48,blue-collar,married,secondary,no,1159,yes,yes,cellular,15,may,1181,9,-1,0,unknown,no
23,admin.,single,secondary,no,738,yes,no,cellular,15,may,347,1,-1,0,unknown,no
34,admin.,married,secondary,no,0,yes,no,cellular,15,may,78,2,-1,0,unknown,no
40,technician,single,secondary,no,398,yes,no,cellular,15,may,642,1,-1,0,unknown,no
44,blue-collar,single,primary,no,36,yes,no,cellular,15,may,551,1,371,2,failure,yes
21,blue-collar,married,primary,no,-172,yes,yes,cellular,15,may,409,1,361,3,failure,yes
29,blue-collar,married,secondary,no,940,yes,yes,cellular,15,may,382,1,-1,0,unknown,yes
52,blue-collar,divorced,primary,no,-100,yes,no,cellular,15,may,7,4,340,15,other,no
47,blue-collar,divorced,secondary,no,1480,yes,no,cellular,15,may,144,1,365,1,failure,no
27,blue-collar,married,primary,no,1535,yes,no,cellular,15,may,238,1,-1,0,unknown,no
31,admin.,married,secondary,no,122,yes,no,cellular,15,may,49,1,364,1,failure,no
38,housemaid,divorced,tertiary,no,4312,no,no,cellular,15,may,67,4,175,6,failure,no
31,management,single,tertiary,no,291,yes,no,cellular,15,may,48,1,-1,0,unknown,no
44,services,married,secondary,no,5781,yes,yes,cellular,15,may,195,1,-1,0,unknown,no
28,technician,single,secondary,no,769,yes,no,cellular,15,may,153,1,371,2,failure,no
46,self-employed,married,secondary,no,-816,yes,yes,cellular,15,may,68,1,-1,0,unknown,no
24,blue-collar,single,primary,no,145,yes,no,cellular,15,may,520,1,345,1,failure,no
27,blue-collar,married,secondary,no,484,yes,no,cellular,15,may,210,1,361,2,failure,no
41,blue-collar,married,primary,no,2067,yes,no,cellular,15,may,493,7,-1,0,unknown,no
33,blue-collar,single,secondary,no,1211,yes,no,cellular,15,may,39,1,361,4,failure,no
30,services,single,secondary,no,581,yes,no,cellular,15,may,267,1,354,1,other,no
45,self-employed,married,tertiary,no,-497,yes,yes,cellular,15,may,217,1,176,1,failure,no
28,blue-collar,single,tertiary,no,1372,no,no,cellular,15,may,48,4,298,1,failure,no
40,blue-collar,married,secondary,no,-450,yes,no,cellular,15,may,181,1,-1,0,unknown,no
26,technician,single,secondary,no,276,yes,no,cellular,15,may,106,1,368,4,failure,no
33,blue-collar,married,primary,no,1138,yes,yes,cellular,15,may,122,2,343,4,failure,no
53,blue-collar,single,primary,no,210,yes,no,cellular,15,may,984,1,368,1,failure,no
30,technician,single,tertiary,no,1323,yes,no,cellular,15,may,223,1,-1,0,unknown,no
29,management,single,tertiary,no,499,yes,no,cellular,15,may,338,1,-1,0,unknown,no
42,services,married,secondary,no,9277,yes,no,cellular,15,may,395,1,361,3,other,no
24,blue-collar,single,primary,no,388,yes,no,cellular,15,may,193,2,-1,0,unknown,no
33,services,married,secondary,no,174,yes,no,cellular,15,may,45,1,298,1,other,no
30,technician,married,secondary,no,-206,yes,yes,cellular,15,may,133,1,-1,0,unknown,no
46,blue-collar,married,primary,no,1085,yes,yes,cellular,15,may,523,2,353,58,other,yes
27,services,single,secondary,no,-74,yes,no,cellular,15,may,151,1,345,1,failure,no
32,services,single,secondary,no,1987,yes,no,telephone,15,may,36,2,176,2,failure,no
32,entrepreneur,married,tertiary,no,721,yes,no,cellular,15,may,128,1,-1,0,unknown,no
35,unemployed,divorced,tertiary,no,8903,yes,no,cellular,15,may,171,1,175,6,failure,no
24,self-employed,single,tertiary,no,91,yes,no,cellular,15,may,134,2,-1,0,unknown,no
33,services,single,secondary,no,-198,yes,no,cellular,15,may,256,1,359,3,success,no
58,blue-collar,married,primary,no,781,yes,no,cellular,15,may,74,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,29,yes,no,cellular,15,may,285,5,-1,0,unknown,yes
29,blue-collar,married,primary,no,149,yes,no,cellular,15,may,242,2,-1,0,unknown,no
35,management,single,tertiary,no,6781,yes,no,cellular,15,may,19,6,-1,0,unknown,no
24,admin.,single,secondary,no,926,yes,yes,cellular,15,may,191,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,184,yes,no,cellular,15,may,178,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,1078,yes,yes,cellular,15,may,41,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,2994,yes,no,cellular,15,may,358,1,176,1,failure,no
33,management,married,primary,no,142,yes,no,cellular,15,may,87,1,368,1,failure,no
49,self-employed,married,secondary,no,505,yes,no,telephone,15,may,354,2,-1,0,unknown,no
25,blue-collar,single,tertiary,no,1395,yes,no,cellular,15,may,268,1,-1,0,unknown,no
31,blue-collar,single,secondary,no,210,yes,yes,cellular,15,may,166,1,-1,0,unknown,no
51,management,divorced,tertiary,no,-227,yes,no,cellular,15,may,404,1,-1,0,unknown,no
23,services,married,secondary,no,2211,yes,no,cellular,15,may,210,2,-1,0,unknown,no
39,admin.,married,secondary,no,-650,no,no,cellular,15,may,123,2,364,1,failure,no
28,services,single,secondary,no,341,yes,no,cellular,15,may,437,3,347,3,other,yes
41,self-employed,married,tertiary,no,6000,yes,no,cellular,15,may,217,6,178,1,failure,no
32,blue-collar,married,primary,no,2198,no,no,cellular,15,may,463,1,175,4,failure,no
37,blue-collar,married,primary,no,-212,yes,no,cellular,15,may,189,3,352,1,other,no
30,technician,married,primary,no,95,yes,no,cellular,15,may,220,2,298,1,failure,no
27,blue-collar,single,unknown,no,-15,yes,yes,cellular,15,may,212,4,312,6,other,no
58,blue-collar,married,primary,no,5431,yes,yes,cellular,15,may,327,3,374,1,failure,no
28,blue-collar,married,secondary,no,2257,yes,no,cellular,15,may,352,1,-1,0,unknown,no
23,admin.,single,secondary,no,252,yes,no,cellular,15,may,56,1,-1,0,unknown,no
50,admin.,single,primary,no,181,yes,no,cellular,15,may,119,4,372,3,failure,no
26,student,single,secondary,no,864,yes,no,cellular,15,may,659,1,-1,0,unknown,yes
46,management,married,tertiary,no,2851,yes,yes,cellular,15,may,77,4,-1,0,unknown,no
33,blue-collar,married,primary,no,35,no,no,cellular,15,may,47,3,-1,0,unknown,no
25,admin.,single,secondary,no,507,yes,no,cellular,15,may,832,1,367,3,failure,yes
44,blue-collar,married,primary,no,-101,yes,no,cellular,15,may,679,1,366,4,failure,yes
26,blue-collar,single,primary,no,17,yes,no,cellular,15,may,86,2,367,2,failure,no
30,management,single,tertiary,no,1761,yes,no,cellular,15,may,229,2,294,1,other,no
36,blue-collar,single,secondary,no,103,yes,no,cellular,15,may,200,5,-1,0,unknown,no
31,management,single,tertiary,no,2734,yes,no,cellular,15,may,858,3,-1,0,unknown,yes
34,blue-collar,divorced,primary,no,0,yes,no,cellular,15,may,206,5,-1,0,unknown,no
59,self-employed,married,primary,no,671,yes,no,cellular,15,may,57,2,332,3,failure,no
26,services,single,secondary,yes,-162,yes,no,cellular,15,may,44,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,25,yes,no,cellular,15,may,50,5,-1,0,unknown,no
27,self-employed,single,tertiary,no,362,yes,no,cellular,15,may,76,2,-1,0,unknown,no
30,admin.,married,primary,no,624,yes,no,cellular,15,may,212,2,368,1,failure,no
38,services,single,secondary,no,70,yes,no,cellular,15,may,150,3,-1,0,unknown,no
24,blue-collar,divorced,secondary,no,513,yes,no,cellular,15,may,61,3,-1,0,unknown,no
37,admin.,married,secondary,no,-557,yes,yes,cellular,15,may,284,15,-1,0,unknown,no
44,services,single,secondary,no,532,yes,no,cellular,15,may,550,2,340,2,failure,no
33,management,married,tertiary,no,3301,yes,no,cellular,15,may,536,2,-1,0,unknown,no
39,technician,single,tertiary,no,1674,no,no,cellular,15,may,12,10,178,1,failure,no
31,technician,single,tertiary,no,6138,yes,no,cellular,15,may,134,5,-1,0,unknown,no
38,management,married,tertiary,no,8,yes,no,cellular,15,may,17,8,-1,0,unknown,no
56,technician,single,secondary,no,751,yes,no,cellular,15,may,43,8,177,5,failure,no
39,services,single,secondary,no,315,yes,no,cellular,15,may,14,3,-1,0,unknown,no
28,services,single,secondary,no,118,yes,yes,cellular,15,may,376,3,368,1,failure,no
58,blue-collar,married,secondary,no,238,no,no,cellular,15,may,122,8,-1,0,unknown,no
35,entrepreneur,married,secondary,no,4872,yes,no,cellular,15,may,34,3,-1,0,unknown,no
40,blue-collar,divorced,secondary,no,0,yes,no,cellular,15,may,21,2,-1,0,unknown,no
43,services,divorced,secondary,no,7816,yes,no,telephone,15,may,16,3,-1,0,unknown,no
39,services,married,secondary,no,435,yes,no,cellular,15,may,411,6,175,3,other,no
48,blue-collar,married,secondary,no,1267,yes,no,telephone,15,may,195,4,-1,0,unknown,no
34,admin.,divorced,secondary,no,1268,yes,no,cellular,15,may,259,3,-1,0,unknown,no
29,admin.,single,secondary,no,-349,yes,no,cellular,15,may,233,4,-1,0,unknown,no
38,admin.,married,secondary,no,1852,yes,no,cellular,15,may,298,2,-1,0,unknown,no
47,blue-collar,married,primary,no,537,yes,no,telephone,15,may,49,3,-1,0,unknown,no
24,admin.,single,secondary,no,290,yes,no,cellular,15,may,80,3,368,4,failure,no
35,blue-collar,divorced,secondary,no,1780,yes,no,cellular,15,may,306,3,347,9,failure,no
45,self-employed,single,secondary,no,2762,yes,no,cellular,15,may,18,6,-1,0,unknown,no
29,blue-collar,single,secondary,no,244,yes,no,cellular,15,may,19,2,-1,0,unknown,no
29,blue-collar,single,secondary,no,7531,no,no,cellular,15,may,50,2,-1,0,unknown,no
57,admin.,married,secondary,no,407,yes,yes,cellular,15,may,166,3,-1,0,unknown,no
34,admin.,single,secondary,no,3160,no,no,cellular,15,may,22,8,331,13,failure,no
37,blue-collar,married,primary,no,2120,yes,no,cellular,15,may,655,3,175,4,failure,yes
30,self-employed,married,secondary,no,220,yes,yes,cellular,15,may,187,3,-1,0,unknown,no
43,blue-collar,married,primary,no,-67,yes,no,telephone,15,may,137,7,371,1,failure,no
23,blue-collar,married,primary,no,531,yes,no,cellular,15,may,509,3,345,9,other,no
39,blue-collar,married,secondary,no,11854,yes,no,cellular,15,may,15,9,-1,0,unknown,no
34,services,divorced,secondary,no,89,yes,no,cellular,15,may,1871,4,-1,0,unknown,yes
34,services,married,secondary,no,190,yes,no,cellular,15,may,121,3,-1,0,unknown,no
42,blue-collar,married,primary,no,-336,yes,no,telephone,15,may,12,6,-1,0,unknown,no
42,technician,married,tertiary,no,-378,yes,yes,cellular,15,may,11,7,330,2,failure,no
31,management,married,tertiary,no,1010,yes,no,cellular,15,may,385,3,364,9,other,no
37,blue-collar,married,secondary,no,2016,yes,yes,cellular,18,may,20,6,-1,0,unknown,no
26,services,married,secondary,no,0,yes,no,cellular,18,may,130,4,-1,0,unknown,no
56,services,married,secondary,no,6503,yes,yes,cellular,18,may,27,6,-1,0,unknown,no
57,blue-collar,married,secondary,no,1521,yes,yes,cellular,18,may,102,2,178,5,failure,no
28,admin.,single,secondary,no,3029,yes,no,cellular,18,may,58,6,-1,0,unknown,no
35,blue-collar,married,secondary,no,3181,yes,no,cellular,18,may,28,6,-1,0,unknown,no
35,management,single,tertiary,no,13,yes,no,cellular,18,may,17,8,178,5,other,no
33,management,single,tertiary,no,62,yes,no,cellular,18,may,473,3,-1,0,unknown,yes
34,admin.,married,secondary,no,95,yes,no,cellular,18,may,114,4,364,22,other,no
25,services,married,secondary,no,4522,yes,no,cellular,18,may,177,4,-1,0,unknown,no
37,blue-collar,single,tertiary,no,481,no,no,cellular,18,may,11,8,-1,0,unknown,no
54,self-employed,divorced,primary,no,4382,yes,no,telephone,18,may,193,4,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,333,yes,no,telephone,18,may,73,6,-1,0,unknown,no
44,admin.,married,secondary,no,-314,no,no,cellular,18,may,144,3,-1,0,unknown,no
32,blue-collar,married,primary,no,-283,yes,no,cellular,18,may,24,2,349,2,other,no
33,services,married,secondary,no,2533,yes,no,cellular,18,may,16,6,180,2,other,no
30,services,single,secondary,no,0,yes,no,cellular,18,may,131,6,363,9,failure,no
28,technician,married,secondary,no,1944,yes,no,telephone,18,may,21,7,-1,0,unknown,no
36,admin.,single,secondary,no,507,yes,no,cellular,18,may,264,1,300,2,success,no
32,technician,single,secondary,no,483,yes,yes,cellular,18,may,35,6,-1,0,unknown,no
33,technician,married,secondary,no,1844,yes,yes,cellular,18,may,380,1,-1,0,unknown,no
31,admin.,single,secondary,no,-449,yes,no,cellular,18,may,197,1,355,2,failure,no
28,services,single,secondary,no,1636,yes,no,cellular,18,may,97,1,355,2,failure,no
32,management,married,tertiary,no,477,yes,no,telephone,18,may,87,6,178,5,failure,no
43,blue-collar,married,primary,no,714,yes,no,cellular,18,may,16,6,362,28,failure,no
41,blue-collar,married,primary,no,-75,yes,no,cellular,18,may,115,1,-1,0,unknown,no
25,admin.,single,secondary,no,845,yes,no,cellular,18,may,217,1,370,1,failure,no
37,blue-collar,single,secondary,no,6281,yes,no,cellular,18,may,242,1,-1,0,unknown,no
41,services,married,primary,no,4903,yes,no,cellular,18,may,155,1,180,2,failure,no
